web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551350830-20761","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","emmanuel","Three Stars","January 9, 2018","its ok but disconnects randomly from my router alot.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_389?ie=UTF8&pageNumber=389&reviewerType=all_reviews"
"1551348622-19422","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","So fun","June 15, 2018","I love this product is so fun to play with.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews"
"1551350821-20731","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Susan Zaffuto","Love it. My husband set it up","November 21, 2017","Love it.  My husband set it up, so it can’t be too hard to do. He loves having fun with Alexa.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_385?ie=UTF8&pageNumber=385&reviewerType=all_reviews"
"1551348555-19182","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ovieda Estrada","My 5th Echo - like the built in hub","March 12, 2018","Easy to set-up - works great.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_191?ie=UTF8&pageNumber=191&reviewerType=all_reviews"
"1551350815-20710","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Three Stars","January 25, 2018","Doesn't catch every device,  we still have to have another hue hub.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_382?ie=UTF8&pageNumber=382&reviewerType=all_reviews"
"1551348751-19894","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Grisel","Five Stars","July 28, 2018","This is outstanding works awesome the music sound very clear and loud and Alexa is very smart","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_280?ie=UTF8&pageNumber=280&reviewerType=all_reviews"
"1551348308-18323","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Hetly","I enjoy having this in my house","January 26, 2018","I enjoy having this in my house.  Get the amazon music subscription and ask it to play anything you want.  I set it up to my TV, sonos, lights in the living room, lights in the family room and I bought a plug for my Bar light.  My friends were surprised when I said ""Alexa, turn on the barlight"".","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&pageNumber=84&reviewerType=all_reviews"
"1551348135-17709","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Old Coast Customer","Don't be afraid, you can master Alexa!","February 15, 2018","Echo Plus with built-in Hub-Black is a ton of fun and a great household helper. I am 57 years old and not the most tech savvy but I was able to take this out of the box and set it up. Granted it took me awhile and still syncing! I bought the Dot first to see if I could cope with the technology, and I had blast with that little Dot. So much so that I moved the Dot to the bedroom and the Echo Plus will be my hub. I love this tech and it can do so many things and it is important to tell Alexa thank you when she gets something right so that she can do it right again. There is so much that Alexa can do and more be developed in skills every day. It would take a book to write about what all she can do for you. Bottom line...I highly recommend. Oh, and the speaker is 1000 times better with Echo Plus than the dot. The tone is richer, speaking voice is more natural, fluid and less scratchy. Music is good too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1551350858-20861","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","beth guardado","Five Stars","January 25, 2018","I love it and can not wait to purchase additional products to add on to my home!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_401?ie=UTF8&pageNumber=401&reviewerType=all_reviews"
"1551348615-19393","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kelli Campbell","Don’t know how I lived without it.","December 20, 2018","We mostly use it for music. We live playing with it it has games and music and tells jokes is also easy to ask questions to. Can’t wait to learn and start using it to its full potential.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews"
"1551348740-19852","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","I am very happy with the product","April 18, 2018","Worked as advertised and while minimal in its control functions it works flawless for what it can do! I am very happy with the product...","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_275?ie=UTF8&pageNumber=275&reviewerType=all_reviews"
"1551348835-20199","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","It’s so fun to use around the room","January 11, 2018","It’s so fun to use around the room. Especially with the Phillip hue lightbulbs I bought separately. You can’t go wrong with a gift like this.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_318?ie=UTF8&pageNumber=318&reviewerType=all_reviews"
"1551350830-20768","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Cornelious D.","Sound could be better, but a good product","February 28, 2018","Innovation. Sound could be better, but a good product.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_389?ie=UTF8&pageNumber=389&reviewerType=all_reviews"
"1551350738-20466","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nancy A Rizza","Five Stars","June 21, 2018","Works great. Very helpful when needing info on most things.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_352?ie=UTF8&pageNumber=352&reviewerType=all_reviews"
"1551350851-20840","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Michael Dexter","Five Stars","January 17, 2018","Absolutely love my echo plus.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_398?ie=UTF8&pageNumber=398&reviewerType=all_reviews"
"1551348780-19994","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rozalie Golomb-Hollis","I love the ease of installation and even learning is a ...","January 25, 2018","I love the ease of installation and even learning is a breeze. I think it understands me more than it understands my husband! I look forward to seeing all that we can do with Alexa!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_293?ie=UTF8&pageNumber=293&reviewerType=all_reviews"
"1551348158-17790","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Shana Klutz","... I have the Echo Plus and she fell in love with it","February 28, 2018","I bought this for my mom for Christmas because I have the Echo Plus and she fell in love with it. I have no complaints on this item by any means! Alexa honestly feels like part of the family in my house, and I talk to her on a daily basis lol. Surprisingly enough, when turned all the way up, the Echo is VERY loud. Most speakers start to muffle after being turned all the way up, but Alexa doesn't seem to have that issue. Listen, if you do not have an Echo Plus....go buy one. Like now.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1551348378-18583","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rick","confusing","November 12, 2017","I like it but I don't like it. It's very confusing setting it up and getting to get it recognize what you have.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_116?ie=UTF8&pageNumber=116&reviewerType=all_reviews"
"1551348200-17941","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","E CLAYTON BELL","Save your money, buy a real hub or a z-stick.","January 9, 2018","This is not really a home automation hub.  You can't access any of the devices directly;  very limited features, limited device support and absolutely no functionality without internet (so why have a hub?).  There is no way to do any setup except with the alexa app and no new feature if you add this hub.  Total waste of money.

Way better cost and features in Home Assistant (via a z-stick) or the SmartThings or Viva hubs.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1551348594-19320","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","clairellen","We just think it’s awesome!! We just have to remember what we ...","February 14, 2018","We just think it’s awesome!!  We just have to remember what we call the lamps and heater!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_208?ie=UTF8&pageNumber=208&reviewerType=all_reviews"
"1551350716-20411","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Robert Lamb","I like the convenience of asking different questions and being able ...","March 1, 2018","I like the convenience of asking different questions and being able to listen to music.  Is even better than I  expected","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_345?ie=UTF8&pageNumber=345&reviewerType=all_reviews"
"1551348628-19445","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Love my Echo even more having Alexa added to my household","September 16, 2018","Like everything about Echo Plus,love the point I have Music at my fingertips,still  have a lot to learn,thank you Nana Marcia","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&reviewerType=all_reviews"
"1551348275-18208","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","stlfan79","Sound quality on it is also poor.","July 24, 2018","Doesn't use apple music.  It is worthless to me without it.  Sound quality on it is also poor.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&pageNumber=69&reviewerType=all_reviews"
"1551348210-17969","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","George","Heather from Amazon review team reached out to me and provided instructions on how to add routines to automatically turn lights.","March 4, 2018","If you're purchasing the Echo Plus for its built-in Hub be aware of this, if you want the hub to make a routine for the Hue smart/wifi bulbs it will only turn the bulbs on at a specified time but not turn them off.  Amazon does not tell you this in its product description.  Spoke with an Amazon representative and they confirmed.  Amazon should add the turn-off routine to their Alexa app to make the cost of the Echo Plus worth the extra $$.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews"
"1551348495-18961","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Debi","Love the light bulb feature","July 18, 2018","Love the light bulb feature","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_164?ie=UTF8&pageNumber=164&reviewerType=all_reviews"
"1551348611-19384","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Janice Sears","Love this Echo Plus!","August 14, 2018","Love this Echo Plus!!  Does so much for my family and I.  Reminders, alarms, turning on and off lights,  busy amazing.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews"
