web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551347006-16115","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","MTC","NO MORE VIDEO FROM YOUTUBE","September 27, 2017","I loved the Show so I just purchased two more and find out that Google has pulled YouTube from the Amazon Echo Show. This has just reduced the Show to nothing more than a dot with a screen where you can READ what Alexa says but she can no longer ""SHOW"" anything. No wonder they are offering $100 off. They know that the Show is not worth more than $49.99 if it can't ""show"" any videos. Sad. ***Update 9/28/2017: My 3 Shows are now worth less than 1 star.  Aside from not being able to watch news videos, recipe videos, or any YouTube video at all, now it seems that Phillips Hue lights are no longer working correctly with Alexa. What's next? I have 3 of these and if the issue is not resolved 2 will be returned (still within return period). The 3rd will just be taking up space. I AM LOOKING INTO GOOGLE HOME which I imagine can answer the thousands of questions that Alexa can't look up and will most likely be coming out with a screen device soon.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_462?ie=UTF8&pageNumber=462&reviewerType=all_reviews"
"1551346578-14683","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","McGlohn","I loved it so much I got my mom one as ...","October 28, 2017","I loved it so much I got my mom one as well! I got her the original Alexa a few years back, but this one is so much nicer! We video chat all the time and she loves the recipe lookup. Not to mention watching your favorite shows right while you cook! Love it","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_283?ie=UTF8&pageNumber=283&reviewerType=all_reviews"
"1551346780-15358","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Audrey Picciano","Great product. Love it","November 12, 2018","No problems .Love my echo show.  I think everyone one should have. My son and myself have one ,and when we call each other I can see everyone and talk to all . I  just told my daughter in San Antonio  she is going to buy Echo Show.  We all also have echo 2nd. Generation I  placed in all room love them all","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_367?ie=UTF8&pageNumber=367&reviewerType=all_reviews"
"1551346703-15077","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pat M","Extremely Useful","April 25, 2018","I have set up my 'show' in the kitchen and I use it every day. I set timers, check my calendar, look up recipes, turn various lights on and off, and play music quite often. There are lots of things to do with Alexa that I'm still learning. I enjoy having this version of Alexa.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_332?ie=UTF8&pageNumber=332&reviewerType=all_reviews"
"1551346270-13564","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Oliver","Drop in and watching videos is awesome!","July 12, 2017","I love this thing! It's in the kitchen, and for the first time, I can watch Frasier while cooking without straining my ears because I can't hear my tablet. And I don't have to fumble around with bluetooth speaker, or touch the screen with my dirty hands.
My other favorite thing: Drop in! I have dropped in on my house from work a few times, and my daughter gets super excited every time she sees me.  She comes running up to the counter, climbs on her stepladder, and tells me about her day.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_143?ie=UTF8&pageNumber=143&reviewerType=all_reviews"
"1551347051-16269","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","EC","integral part of the house","September 13, 2018","I bought this device for the first floor, thinking that it might be a useful tool for checking the weather, traffic, etc. It quickly became an integral part of the house. Just the other night, I played several rounds of 20 questions with Alexa, with Alexa guessing what I had in mind 80% of the time. Alexa Show is a much better product than the echo. I'm very satisfied with this purchase and know what I will be getting people this Christmas.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_481?ie=UTF8&pageNumber=481&reviewerType=all_reviews"
"1551347053-16273","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Vince Berry","I love the usefulness of the show.","September 18, 2018","I already had the Echo. The Echo show with the added screen is fantastic. I love the extra info and entertainment I can get this way. Very cool. I may now get the spot for the bedrooms. Great job Amazon!!!!  Keep it up.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_482?ie=UTF8&pageNumber=482&reviewerType=all_reviews"
"1551346407-14070","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","T. Tech","After 7 months of use, the screen went bad and unit had to be sent back for warranty repair.","October 26, 2018","Getting my repaired unit back in a couple of days.  New software supposedly loaded.  We'll see how it goes after I get it back.

Update 11/25/18:  Problem is back after receiving the unit back after ""repair"".  Amazon wants me to send the unit back again.  What a PITA.  I do no believe there is currently a fix for this.  Will never purchase an Echo product again.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_206?ie=UTF8&pageNumber=206&reviewerType=all_reviews"
"1551346876-15665","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Wattage","Great for use in the Kitchen","March 14, 2018","Very handy in the Kitchen. Can now ask Alexa for a recipe  and be able to reference it on the Echo show's screen as I go along. Perfect for the Kitchen.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_406?ie=UTF8&pageNumber=406&reviewerType=all_reviews"
"1551346106-13004","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","TheGreatWhite","Personal Secretary for the Everyday Person","April 20, 2018","I received one of these as a Christmas gift in 2017 so I have had it for about 4 months now. It has revolutionized my mornings, alarms, reminders, schedule, and music. It is so easy for me to get my news while making breakfast and not having to have my TV on full volume to hear or constantly be looking up from what I am doing. I can have this sitting on the counter and take quick glimpse to see what is relevant from a selection of news sources that I pick. No more changing channels or constantly searching the internet for the stories i want from multiple news sources because I have already selected them on my Echo. I do not have to worry about setting alarms because I can just tell Alexa to do it and I know its loud enough because the volume is up all the way for alarms but not for everything. I can give her reminders and ask her the traffic situation so I am never late to events or to switch over my laundry. My life feels more organized because now I have my own personal secretary reminding me what I need to do and I no longer need to go through my phone and input it into a calendar which is a hassle. Also when it comes to music it is 24/7 ready to go. No more leaving my phone plugged in next to speaker where I cannot conveniently use it or dealing with connecting to Bluetooth speakers. This is an all in one package. As a bonus you can now call all your friends that have an Alexa and talk to them or video chat if you want which is way more convenient than paying for a landline.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews"
"1551346746-15237","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","And that is a good thing! We have slowly moved into the world ...","February 18, 2018","Alexa has taken over the house.  And that is a good thing!  We have slowly moved into the world of a smart house. And it's been fun.
We tried the other system and it just did not work well for us.  The Alexa devices are simple to work with and the skills are easy to install.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_352?ie=UTF8&pageNumber=352&reviewerType=all_reviews"
"1551346104-12997","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","PSai","No Youtube makes the device no worth","January 9, 2018","I bought it since i had great use of it for songs/ recipies on Youtube as it consists of bollywood songs and indian cuisine.
Right now its just a dummy sitting at the corner, without youtube its use cases decreases 80 percent and only use ocassionally for 20 percent scenarios, like looking on arlo cameras, or playing pandora as there are very few bollywood songs there.
So not much excited","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1551346115-13032","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Matthew Feibusch","Cool idea, bought it as a modern Sony dash ...","December 21, 2017","Cool idea, bought it as a modern Sony dash replacement.  Works great as a simple connected alarm clock and to control smart home devices.  However at this time it really doesn't make use of the touch screen. Most skills are still audio only with some text output.  Some skills have visual output... to the Alexa app, instead of the device screen.  Also the loss of YouTube really hurts the functionality, especially in the kitchen where you would want to use it to bring up video recipes etc.

Overall, great potential, but currently at the price a cheap tablet just does everything better. Something like a fire 10 gives you the Alexa functionality plus access to anything with apps.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
